Date,Time,PID,TID,Level,Tag,Message
11-06,12:12:38.534,3888,4146,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceController: Queuing command linked to operation Pause for feature 0 client 3791033438
11-06,12:12:38.534,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: EndSession MrServiceClient EndSession passed
11-06,12:12:38.534,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: EndSession calling xrEndSession
11-06,12:12:38.534,2596,2962,I,OpenXR,OpenXR:  : ------------ xrEndSession [start] -----------
11-06,12:12:38.534,2596,2962,I,XrRuntimeUtils,XrRuntimeUtils:  XrRuntimeUtils::EndSession
11-06,12:12:38.534,940,20419,E,SyncBossHAL,SyncBossHAL:  [error ] syncboss_hal_data_handlers.c(194): s:2488 Invalid command call_status received: status: 0 sequence_id: 0 count: 97565
11-06,12:12:38.534,2596,2962,I,[CT],[CT]:  : MIXEDREALITY: TREX: Suspending Insight MR session.
11-06,12:12:38.535,18996,18996,I,PresenceAPK(ServicePresenceClient),PresenceAPK(ServicePresenceClient):  ServicePresenceClient close
11-06,12:12:38.535,18996,18996,I,PresenceAPK(GroupManager),PresenceAPK(GroupManager):  removeListener with id SystemCallGroup
11-06,12:12:38.536,18996,18996,I,PresenceAPK(ServiceApiManager),PresenceAPK(ServiceApiManager):  onApiNotReady
11-06,12:12:38.536,18996,18996,I,PresenceAPK(GroupManager),PresenceAPK(GroupManager):  disconnected
11-06,12:12:38.537,2454,2454,I,Clay,Clay:  : SaveInstanceState: 0x74a9bc66c0
11-06,12:12:38.539,2454,23409,I,ClientInputThread_Internal,ClientInputThread_Internal:  InputThreadRun ShutdownRequest received
11-06,12:12:38.539,2454,3233,I,ClientInputTrackedKeyboardManager,ClientInputTrackedKeyboardManager:  TRACKEDKEYBOARD ClearTrackedObjectManager called on client
11-06,12:12:38.540,3520,4024,I,VrRuntimeService,VrRuntimeService:  RuntimeServiceSDKServer::EnableRendering: 0x0 0 com.oculus.shellenv
11-06,12:12:38.540,3520,4024,I,ClientMgr,ClientMgr:  ClientMgr::EnableRendering 2454:com.oculus.shellenv : type 0 comp-id 2: disable
11-06,12:12:38.540,3520,4024,I,InterstitialManager,InterstitialManager:  Foreground app change: immersiveApp com.oculus.shellenv renderingEnabled: 0. submittedFrames: 972570
11-06,12:12:38.540,3520,4024,I,VrRuntimeServer,VrRuntimeServer:  DisableCompositorClient: 2
11-06,12:12:38.540,3520,4024,I,CompositorClientManager,CompositorClientManager:  Disable client 2
11-06,12:12:38.540,3520,4024,I,CompositorClient,CompositorClient:  DisableClient: frame flush required: 1
11-06,12:12:38.540,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceController: Executing passthroughPause on model for client 3791033438
11-06,12:12:38.540,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceModel: passthroughPause: Paused Passthrough.
11-06,12:12:38.541,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: onPause: Capability Passthrough on device 7.
11-06,12:12:38.541,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: MrSystemServiceIPCServer: ChangeMrCapabilityStatus: client 1655955141 capability Passthrough command 0.
11-06,12:12:38.541,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: onPause: Capability Playspace on device 7.
11-06,12:12:38.541,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: MrSystemServiceIPCServer: ChangeMrCapabilityStatus: client 1655955141 capability Playspace command 0.
11-06,12:12:38.542,3520,21619,W,CompositorClient,CompositorClient:  WarpToScreen: No completed frames to display for primary client 2. submittedFrameIndex = 1936
11-06,12:12:38.545,3520,4024,I,UnifiedTelemetryWrapper,UnifiedTelemetryWrapper:  Stopped UT session render:com.oculus.shellenv
11-06,12:12:38.546,2454,23432,I,FenceChecker,FenceChecker:  FenceChecker::MainLoop - ended
11-06,12:12:38.546,2596,2962,I,Sensor,Sensor:  : OSSDKTRACKING Shutdown tracking
11-06,12:12:38.546,2596,2962,I,VrRuntimeClient,VrRuntimeClient:  EndSession. Restore the audio capture policy to default value
11-06,12:12:38.546,2454,3233,I,VrRuntimeClient,VrRuntimeClient:  PhaseSync Instance deleted
11-06,12:12:38.546,2596,2962,I,LogTimer,LogTimer:  CPUTIME: VrRuntimeClient_EndSession took 8.5601 ms
11-06,12:12:38.546,2454,3233,I,OpenXR,OpenXR:  : PostSessionStateChange:[pid: 2454] XR_SESSION_STATE_STOPPING -> XR_SESSION_STATE_IDLE
11-06,12:12:38.546,2454,3234,I,Clay,Clay:  : APP_CMD_SAVE_STATE
11-06,12:12:38.546,2454,3233,I,Deque,Deque:  : AddEventToQueue called. eventInfo.type: 18 eventInfo.next: 1
11-06,12:12:38.546,2454,3233,I,OpenXR,OpenXR:  : ------------ xrEndSession [end] -----------
11-06,12:12:38.546,2454,3233,I,Clay,Clay:  : xrPollEvent: SESSION_STATE_CHANGED: IDLE
11-06,12:12:38.546,2454,3233,I,Clay,Clay:  : Platform message: APP_CMD_PAUSE
11-06,12:12:38.546,2454,3233,I,Clay,Clay:  : Platform message: APP_CMD_TERM_WINDOW
11-06,12:12:38.546,2454,3233,I,Clay,Clay:  : Platform message: APP_CMD_STOP
11-06,12:12:38.547,2596,2962,I,InputDeviceManager,InputDeviceManager:  ovrInputDeviceManager::~ovrInputDeviceManager
11-06,12:12:38.547,2596,2962,I,InputDevice_TrackedRemote,InputDevice_TrackedRemote:  typical controller latency in com.oculus.vrshell: 0.056614
11-06,12:12:38.547,2596,2962,I,InputDevice_TrackedRemote,InputDevice_TrackedRemote:  typical controller latency in com.oculus.vrshell: 0.056555
11-06,12:12:38.547,2596,2962,I,OSHandDataQuerier,OSHandDataQuerier:  OSSDKTRACKING shutting down handsTracker_
11-06,12:12:38.547,2596,2962,I,OSHandDataQuerier,OSHandDataQuerier:  OSSDKTRACKING shutting down handsTracker_
11-06,12:12:38.547,3520,3873,I,ClientMgr,ClientMgr:  Non-overlay clients rendering status has changed: prev=311 curr=312 enabled=0
11-06,12:12:38.548,3520,3873,I,Vsync,Vsync:  : Adjusting vsync display refresh rate 90.000000 -> 72.000000
11-06,12:12:38.551,1191,2491,W,InputManager-JNI,InputManager-JNI:  Input channel object '4e1107 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main (client)' was disposed without first being removed with the input manager!
11-06,12:12:38.552,1016,1016,I,libdisplayconfigqti,libdisplayconfigqti:  Register client name: vendor.oculus.hardware.graphics.composer1149 device client: 0xb400007c02613e20
11-06,12:12:38.554,1191,1972,W,InputManager-JNI,InputManager-JNI:  Input channel object '64e0201 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-#main (client)' was disposed without first being removed with the input manager!
11-06,12:12:38.556,2596,21604,I,ClientInputThread_Internal,ClientInputThread_Internal:  InputThreadRun ShutdownRequest received
11-06,12:12:38.556,2596,2962,I,ClientInputTrackedKeyboardManager,ClientInputTrackedKeyboardManager:  TRACKEDKEYBOARD ClearTrackedObjectManager called on client
11-06,12:12:38.556,2454,3233,I,Clay,Clay:  : BaseApp : hibernate event recorded: eh=PEND HBNT UNHI PEND HBNT UNHI PEND HBNT UNHI PEND HBNT UNHI PEND HBNT UNHI PEND et=b38d9435 b38d981b b39087a2 b390d803 b390dbe7 d28d02ce d28dfcec d28e00cf d28e099b d290b3ce d290b7b2 d2959d17 d2964550 d2964b65 d29f106b d29f67b4
11-06,12:12:38.557,3520,3982,I,VrRuntimeService,VrRuntimeService:  RuntimeServiceSDKServer::EnableRendering: 0x0 0 com.oculus.vrshell
11-06,12:12:38.557,3520,3982,I,ClientMgr,ClientMgr:  ClientMgr::EnableRendering 2596:com.oculus.vrshell : type 1 comp-id 1: disable
11-06,12:12:38.557,3520,3982,I,VrRuntimeServer,VrRuntimeServer:  DisableCompositorClient: 1
11-06,12:12:38.557,3520,3982,I,CompositorClientManager,CompositorClientManager:  Disable client 1
11-06,12:12:38.557,3520,3982,I,CompositorClient,CompositorClient:  DisableClient: frame flush required: 1
11-06,12:12:38.561,3888,3972,W,PhaseSync,PhaseSync:  [PS_Ver_1_0] DiscardFrame is triggered frame->Stage 2 FrameBeginIndex 792217
11-06,12:12:38.561,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: OpenXrSupport: OpenXR qualified success: xrBeginFrame(clientState_.session &beginFrameDesc): XR_FRAME_DISCARDED
11-06,12:12:38.561,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceView: renderIteration: Sleeping the rendering thread for 500 ms since ID is off and no active PT layers.
11-06,12:12:38.569,3520,3982,I,UnifiedTelemetryWrapper,UnifiedTelemetryWrapper:  Stopped UT session render:com.oculus.vrshell
11-06,12:12:38.569,2596,21672,I,FenceChecker,FenceChecker:  FenceChecker::MainLoop - ended
11-06,12:12:38.569,2596,2962,I,VrRuntimeClient,VrRuntimeClient:  PhaseSync Instance deleted
11-06,12:12:38.569,2596,2962,I,OpenXR,OpenXR:  : PostSessionStateChange:[pid: 2596] XR_SESSION_STATE_STOPPING -> XR_SESSION_STATE_IDLE
11-06,12:12:38.569,2596,2962,I,Deque,Deque:  : AddEventToQueue called. eventInfo.type: 18 eventInfo.next: 1
11-06,12:12:38.569,2596,2962,I,OpenXR,OpenXR:  : ------------ xrEndSession [end] -----------
11-06,12:12:38.569,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: EndSession xrEndSession passed
11-06,12:12:38.569,2596,2962,I,VrRuntimeClient,VrRuntimeClient:  Client has gained focus.
11-06,12:12:38.569,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: xrPollEvent: received XR_TYPE_EVENT_DATA_SESSION_STATE_CHANGED: 1 for session 0x200000000000003 at time 1128139.490773
11-06,12:12:38.569,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: Session state changed XR_SESSION_STATE_IDLE
11-06,12:12:38.569,2596,2962,I,OpenXR,OpenXR:  : PostSessionStateChange:[pid: 2596] XR_SESSION_STATE_IDLE -> XR_SESSION_STATE_READY
11-06,12:12:38.569,2596,2962,I,Deque,Deque:  : AddEventToQueue called. eventInfo.type: 18 eventInfo.next: 1
11-06,12:12:38.569,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: xrPollEvent: received XR_TYPE_EVENT_DATA_SESSION_STATE_CHANGED: 2 for session 0x200000000000003 at time 1128139.490994
11-06,12:12:38.569,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: Session state changed XR_SESSION_STATE_READY
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrService: onBackgroundPassthroughCallback: true
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: BackgroundPassthroughController: Starting based on compositor request
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceController: clientConnected: 9223372036854775808/com.oculus.mrservice/com.oculus.mrservice
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: ====== Connected clients ======
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: Client: 2554190466/com.oculus.guardian/com.oculus.vrguardianservice:3547
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: [Passthrough] -> Paused
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: [Freespace] -> Created
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: Client: 3791033438/com.oculus.vrshell/com.oculus.vrshell:2596
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: [Passthrough] -> Paused
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: [Freespace] -> Destroyed
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: ===============================
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: ClientsStatus: Registration from 9223372036854775808/com.oculus.mrservice/com.oculus.mrservice accepted.
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrClientModelStates: registerClient: For client 9223372036854775808 (com.oculus.mrservice:com.oculus.mrservice in VR mode? true).
11-06,12:12:38.572,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrClientModelStates: createLayer: For client 9223372036854775808 with content MR_COMPOSITION_LAYER_BACKGROUND_PASSTHROUGH
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrClientModelStates: createLayer: Created layer with id 1330 running total num layers 1.
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Passthrough: Client 9223372036854775808 status changed from Destroyed to Created.
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Passthrough for client 9223372036854775808: Target status Paused CurrentStatus: Paused
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Passthrough: Client 9223372036854775808 status changed from Created to Started.
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Passthrough for client 9223372036854775808: Target status Started CurrentStatus: Paused
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Operation chain: Start
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrFeatureStatus: Passthrough: Global status changed from Paused to Started.
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceController: Queuing command linked to operation Start for feature 0 client 9223372036854775808
11-06,12:12:38.573,3888,4170,I,MRSVC,MRSVC:  : MIXEDREALITY: BackgroundPassthroughController: Started
11-06,12:12:38.573,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceController: Executing passthroughStart on model for client 9223372036854775808
11-06,12:12:38.573,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceModel: passthroughStart: Started Passthrough.
11-06,12:12:38.575,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceView: (Frame #790099/0) Initialized 1 passthrough layers with presentation layers.
11-06,12:12:38.575,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceModelBase: passthroughModeIfChanged: ImagesAndMesh.
11-06,12:12:38.575,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: Changing mode to ImagesAndMesh
11-06,12:12:38.575,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: onResume: Capability Passthrough on device 7.
11-06,12:12:38.575,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrRuntimeImpl: setSessionInitTime: Capability Passthrough: timer set to 1128139.496429425 ns duration reset after 19.755794992 s.
11-06,12:12:38.575,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: MrSystemServiceIPCServer: ChangeMrCapabilityStatus: client 1655955141 capability Passthrough command 1.
11-06,12:12:38.575,1127,3968,I,MRSS,MRSS:  : TELEMETRY_COLLECTOR: Starting periodic telemetry polling...
11-06,12:12:38.575,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: MrSystemServiceIPCServer: Got notification for VisionInterfaceTelemetry fidelity level: NONE command: 1
11-06,12:12:38.575,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: CapabilityController: Start VisionInterfaceTelemetry duration: 0.415052 millisec.
11-06,12:12:38.575,1127,3968,D,MrSystemService,MrSystemService:  MrEngine resume.
11-06,12:12:38.577,940,1404,D,CameraStream,CameraStream:  [passthrough] Client [MrSSCamS(1127)] attempting start
11-06,12:12:38.579,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: EndSession passed message polling. count:1 count<maxRetryCount:1 sessionState:2
11-06,12:12:38.579,2596,2962,I,[SEO],[SEO]:  VrPlatformOpenXr: EndSession end
11-06,12:12:38.581,940,1404,I,FrameSetDispatcher,FrameSetDispatcher:  [color] Client pid=1127 (MrSSCamS): Client thread started
11-06,12:12:38.581,940,1404,I,CameraClientManager,CameraClientManager:  [MrSSCamS(1127)][passthrough] client started (estimated 1 started clients total)
11-06,12:12:38.581,940,1404,I,CameraClientManager,CameraClientManager:  [[MrSSCamS(1127)][passthrough]] definitely starting stream
11-06,12:12:38.590,2596,2962,I,[SEO],[SEO]:  ShellApp: LeaveVrMode - FlushFrameAnalyticsIfReady
11-06,12:12:38.590,2596,2962,I,[SEO],[SEO]:  ShellFrameAnalytics: ShellFrame frameFunction: 10739us/670716us trace: 0us/23us process commands: 119us/83961us system update: 420us/51049us render 149us/3378us post render 0us/0us input processing 982us/125984us input dispatch 384us/51014us stale frames: 2253 refresh rate: 90
11-06,12:12:38.590,2596,2962,I,[SEO],[SEO]:  ShellFrameAnalytics: Shell Heartbeat focusedPanelTimeSpent: {} visibleTimeSpent: {} inputTimeSpent: {} inputClickCount: {} mouseMoveTimeSpent: 0 mouseScrollTimeSpent: 0 physicalKeyboardConnectedTimeSpent: 0 physicalKeyboardTrackedTimeSpent: 0 quickActionsMenuActivations: 0 quickActionsMenuTimeSpent: 0 quickActionsMenuSessionLengths: [] quickActionsMenuSelections: {} handTrackingOptIn: 1 handTrackingAutoTransition: 1 directTouchTabletEnabled: 0
11-06,12:12:38.590,2596,2962,I,[SEO],[SEO]:  ShellApp: LeaveVrMode - SystemUXController Reset
11-06,12:12:38.593,1191,6333,I,RuntimeIpcHelperService,RuntimeIpcHelperService:  Going to start ComponentInfo{com.facebook.wearable.system.location.service/com.facebook.wearable.system.location.service.vros.LocationSDKService} as background
11-06,12:12:38.614,940,21691,W,FrameSetDispatcher,FrameSetDispatcher:  [worldTracking] Client pid=11080 (ExpCtl): client is taking longer than 33ms to return FrameSets (4x in the past 13.633s)
11-06,12:12:38.618,940,1404,I,ISPHVX,ISPHVX:  : ColorCameraOculus.cpp:EnableCamera: ColorCamera 4 enabling
11-06,12:12:04.593,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor4: Linked as a consumer to regulator.71
11-06,12:12:04.596,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor4: Linked as a consumer to regulator.42
11-06,12:12:04.598,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor4: Linked as a consumer to regulator.26
11-06,12:12:04.600,0,0,I,qcom,qcom:  camera ac4f000.qcom cci: qcom cam-sensor4: Linked as a consumer to regulator.38
11-06,12:12:38.636,649,668,I,SyncBossFW,SyncBossFW:  522367645 [info ] {APPI}: Init Cameras: 0x10
11-06,12:12:38.636,649,668,I,SyncBossFW,SyncBossFW:  522367645 [info ] {BCAM}: bsp_cam_init
11-06,12:12:38.638,940,23298,W,FrameSetDispatcher,FrameSetDispatcher:  [faceEye] Client pid=11080 (ExpCtl): client is taking longer than 33ms to return FrameSets (3x in the past 13.633s)
11-06,12:12:38.639,649,668,I,SyncBossFW,SyncBossFW:  522367645 [info ] {BRGB}: Init imx471 0x10...
11-06,12:12:38.640,649,668,I,SyncBossFW,SyncBossFW:  522367645 [info ] {BRGB}: Disabling camera 0x10
11-06,12:12:38.644,649,668,I,SyncBossFW,SyncBossFW:  522367655 [info ] {BRGB}: Enabling camera 0x10
11-06,12:12:38.698,940,1404,I,SyncBossHAL,SyncBossHAL:  [info ] pulsar_manager.c(2185): Requesting to set new LED period to 0 delay to 9832
11-06,12:12:38.698,940,1347,I,SyncBossHAL,SyncBossHAL:  [info ] pulsar_manager.c(1008): Controller 57fe0d1c7704b76f is either not IRLED tracked or is not connected/ready
11-06,12:12:38.698,940,1347,I,SyncBossHAL,SyncBossHAL:  [info ] pulsar_manager.c(1008): Controller e1499eb38bf1e9b6 is either not IRLED tracked or is not connected/ready
11-06,12:12:38.698,649,668,I,SyncBossFW,SyncBossFW:  522367708 [info ] {BRGB}: --> status = 0
11-06,12:12:38.700,940,1404,I,FrameSetCollator,FrameSetCollator:  [color] Updated frame set period to 33333000 with activeSlots [[T ]]
11-06,12:12:38.700,940,1404,I,FrameSetCollator,FrameSetCollator:  [color] started at 1128139.62
11-06,12:12:38.700,940,1404,I,ISPHVX,ISPHVX:  : ColorCameraOculus.cpp:Start: ColorCamera 4 starting
11-06,12:12:38.704,649,668,I,SyncBossFW,SyncBossFW:  522367710 [info ] {BCAM}: bsp_cam_set_frame_rate_config for cameras 0x10 with shutter period 33332 (us)
11-06,12:12:38.705,940,1404,E,CamX,CamX:  : [ERROR][ISP ] camxifenode.cpp:5157 ExecuteProcessRequest() INVALID Stats config for reqId = 1. Get default.
11-06,12:12:38.707,649,668,I,SyncBossFW,SyncBossFW:  522367710 [info ] {BRGB}: Setting camera imx471 [0x10] frame rate to shutter period 33332
11-06,12:12:38.707,649,668,I,SyncBossFW,SyncBossFW:  522367712 [info ] {BCAM}: bsp_cam_get_stream_info: 0x10
11-06,12:12:38.724,940,1404,I,CameraClientManager,CameraClientManager:  [[MrSSCamS(1127)][passthrough]] stream start completed
11-06,12:12:38.724,940,1404,D,CameraStream,CameraStream:  [passthrough] Client [MrSSCamS(1127)]: start complete
11-06,12:12:38.726,940,8886,D,CameraStream,CameraStream:  [mr_monochrome] Client [MrSSCamS(1127)] attempting start
11-06,12:12:04.693,0,0,E,aw37504-driver,aw37504-driver:  2-003e: aw37504_set_load: The panels cannot operate under 220mA
11-06,12:12:04.693,0,0,E,aw37504-left-regulator,aw37504-left-regulator:  failed to set load 100
11-06,12:12:04.694,0,0,E,aw37504-driver,aw37504-driver:  0-003e: aw37504_set_load: The panels cannot operate under 220mA
11-06,12:12:04.694,0,0,E,aw37504-right-regulator,aw37504-right-regulator:  failed to set load 100
11-06,12:12:38.728,940,8886,I,FrameSetDispatcher,FrameSetDispatcher:  [worldTracking] Client pid=1127 (MrSSCamS): Client thread started
11-06,12:12:38.728,940,8886,I,CameraClientManager,CameraClientManager:  [MrSSCamS(1127)][mr_monochrome] client started (estimated 1 started clients total)
11-06,12:12:38.728,940,8886,I,CameraClientManager,CameraClientManager:  [[MrSSCamS(1127)][mr_monochrome]] definitely starting stream
11-06,12:12:38.728,940,8886,I,SensorService,SensorService:  [worldTracking] Starting DSP gamma compression with configuration: Curve = ApproxPoint5Offset gamma value = 0.50.
11-06,12:12:38.729,940,8886,I,SensorService,SensorService:  Skipping DSP gamma compression start current start count: 5
11-06,12:12:38.729,940,8886,I,FrameSetCollator,FrameSetCollator:  [worldTracking] Updated frame set period to 16666000 with activeSlots [[T T T F ]]
11-06,12:12:38.729,940,8886,I,CameraClientManager,CameraClientManager:  [[MrSSCamS(1127)][mr_monochrome]] stream start completed
11-06,12:12:38.729,940,8886,D,CameraStream,CameraStream:  [mr_monochrome] Client [MrSSCamS(1127)]: start complete
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: CameraComputeCapability: Camera started
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: MrSystemServiceIPCServer: Got notification for Camera fidelity level: NONE command: 1
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : MIXEDREALITY: CapabilityController: Start Camera duration: 153.797604 millisec.
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : DEPTH: DepthSystem: onResume: waiting for previous core deinit to finish
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : MldLoader: Loading a legacy model
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: model input sizes: [1 1 320 256]
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] MlStereoNNPool: Hexagon ref count changed from 0 to 1
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc-Hexagon: Acquiring all Hexagon resources from Bolt SDK
11-06,12:12:38.729,1127,3968,I,MRSS,MRSS:  : BOLT:HexagonShim: [EVENT] HexagonStart
11-06,12:12:38.730,649,668,I,SyncBossFW,SyncBossFW:  522367737 [info ] {APPI}: Starting camera streaming: 0x10
11-06,12:12:38.730,1127,3968,I,MRSS,MRSS:  : boltlib: Waited 0.00105125 for all SFRPC worker threads
11-06,12:12:38.732,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc-Hexagon: Acquiring memory pool resources from Bolt SDK
11-06,12:12:38.732,1127,3968,I,MRSS,MRSS:  : HexagonMemMgr: Allocated addr 0x7633a00000 with FD 76 and virtAddr 0x27a00000
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : BOLT:HexagonShim: memtest is a success
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : HexagonMemMgr: HexagonMemTest returned 0
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc-Hexagon: Reserved RpcMemory bytes = 12582912
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] defaultMemPool: Hexagon ref count changed from 1 to 2
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] DEFAULT HexagonPool:BoltMemDetail: Hexagon ref count changed from 2 to 3
11-06,12:12:38.733,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] defaultMemPool: Hexagon ref count changed from 3 to 2
11-06,12:12:38.733,649,668,I,SyncBossFW,SyncBossFW:  522367737 [info ] {BCAM}: bsp_cam_start_streaming: 0x10
11-06,12:12:38.736,649,668,I,SyncBossFW,SyncBossFW:  522367737 [info ] {BRGB}: Start imx471 streaming 0x10...
11-06,12:12:38.736,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] TorchDelegate: Hexagon ref count changed from 2 to 3
11-06,12:12:38.736,1127,3968,I,MRSS,MRSS:  : BOLT:TorchDelegate: backendName: hexagon
11-06,12:12:38.736,1127,3968,I,MRSS,MRSS:  : BOLT:TorchDelegate: modelDict contains: backend
11-06,12:12:38.736,1127,3968,I,MRSS,MRSS:  : BOLT:TorchDelegate: modelDict contains: json
11-06,12:12:38.736,1127,3968,I,MRSS,MRSS:  : BOLT:TorchDelegate: modelDict contains: bin
11-06,12:12:38.748,1127,23547,I,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFramesetBegin: Frame types for computation: GENERIC_SLOT_0 GENERIC_SLOT_2 COLOR rendering: COLOR GENERIC_SLOT_0 GENERIC_SLOT_2.
11-06,12:12:38.748,1127,23547,I,MRSS,MRSS:  : MIXEDREALITY: ServiceLogic: onFramesetBegin: Thread mrss:camera had no tid assigned now has TID: 23547
11-06,12:12:38.756,1127,3968,I,MRSS,MRSS:  : boltlib: Initialized model ArgosDeployableModelTwoInputs with 0 HTA subgraph(s)
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: 2 tensor defs found
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: defs[0] name=1 nDims=4 shape=[1 1 320 256 ] sizeBytes=327680
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: defs[1] name=2 nDims=4 shape=[1 1 320 256 ] sizeBytes=327680
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: Bound left image input with size [1 1 320 256]
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: Bound right image input with size [1 1 320 256]
